# 2197 Photons produced.
# 2193 Hits detected.
# Time (ns)	Position (x in mm)	Position (y in mm)	Position (z in mm)	Energy (eV)
1.11663		105.609		-11.5423		299	5.645086

1.1167		-106.255		-2.14237		299	4.638029

1.11762		-77.879		73.0228		299	5.631694

1.11775		-72.6501		-78.3225		299	3.232114

1.11801		101.954		32.3508		299	3.751101

1.11736		91.4536		54.8196		299	2.730675

1.11754		-106.382		8.43252		299	6.319856

1.11836		-2.45878		107.122		299	1.449147

1.11657		80.7943		68.93		299	6.059788

1.11832		-90.2796		57.6743		299	6.618573

1.11666		71.7119		78.402		299	6.707974

1.11787		-39.2847		-99.4117		299	7.071544

1.1174		41.2126		-98.3568		299	1.526606

1.1174		31.0805		-102.012		299	6.743376

1.11702		44.5844		96.6543		299	6.279085

1.11781		-94.6269		49.6429		299	6.854935

1.11663		34.8307		100.366		299	6.336203

1.11836		-72.6299		78.7806		299	4.473673

1.11775		-62.2168		86.8396		299	3.984961

1.11814		-106.023		14.6611		299	6.622372

1.11718		-84.6464		64.6769		299	6.986144

1.11825		32.1194		-102.16		299	3.572119

1.1177		102.934		-28.4781		299	2.179613

1.11693		9.4971		-105.973		299	4.812912

1.11744		103.848		-24.3479		299	2.320020

1.11716		-47.4387		-95.3725		299	6.592592

1.11767		104.155		23.5709		299	5.897339

1.11802		87.1362		-62.0504		299	7.274663

1.1165		86.4289		-61.6582		299	6.206276

1.1177		-106.199		-11.3495		299	6.161872

1.1182		-104.873		-21.5588		299	1.839225

1.11675		-27.1899		102.766		299	4.305651

1.11707		17.3619		105.047		299	3.678676

1.11803		34.9347		101.113		299	3.877648

1.11826		55.7863		91.4222		299	5.027326

1.11827		33.4882		-101.733		299	2.767208

1.11733		-52.7947		-92.6185		299	3.844644

1.11663		-83.2321		66.018		299	5.922930

1.11678		101.252		32.4272		299	5.258947

1.11835		-50.5058		-94.4965		299	2.211528

1.11742		106.613		3.02922		299	3.828392

1.11709		-103.253		26.0223		299	3.263397

1.11709		88.9018		-58.6042		299	6.603020

1.1171		-97.7432		42.2584		299	6.357945

1.11734		36.8617		100.038		299	5.492464

1.11819		100.173		37.7827		299	7.064954

1.11649		53.0195		91.9739		299	6.219965

1.1171		20.1878		104.554		299	1.459182

1.11842		104.403		-24.248		299	5.339629

1.11808		73.4946		77.7684		299	7.246088

1.11756		102.629		-29.2906		299	6.790604

1.11658		29.3928		-102.06		299	4.786222

1.11714		69.9382		80.329		299	6.299457

1.11662		-99.7135		36.632		299	2.397454

1.11713		48.5666		-94.7847		299	2.233246

1.1181		-58.2177		89.7945		299	5.606937

1.11742		80.8288		69.581		299	4.940288

1.11831		66.1255		-84.2763		299	1.649909

1.11777		-102.759		29.2508		299	5.147495

1.11763		42.8841		-97.7719		299	4.568978

1.11722		106.53		2.12766		299	2.781156

1.11679		48.5267		-94.6032		299	3.239315

1.11782		39.3703		-99.3472		299	6.100407

1.11677		46.8349		-95.4395		299	5.177893

1.11765		27.9126		-103.062		299	4.545705

1.11732		-106.524		-4.05211		299	2.014771

1.11828		-107.036		-3.92822		299	4.402248

1.11675		-94.3398		-48.9919		299	4.363756

1.11739		104.391		21.781		299	3.057136

1.11842		-48.1505		-95.761		299	2.901895

1.11823		-72.3353		78.9547		299	6.839315

1.11819		62.9908		-86.5692		299	4.930705

1.118		-49.7917		-94.6624		299	2.634150

1.11718		-39.6996		98.8523		299	6.644688

1.11654		-19.2047		104.439		299	2.285955

1.11725		105.531		-14.808		299	4.610021

1.11778		75.7542		-75.3468		299	6.516351

1.11672		-71.681		78.4752		299	1.871035

1.11725		104.055		-22.9926		299	3.779419

1.11776		-103.158		27.7782		299	3.263311

1.117		-53.4504		92.0364		299	4.284519

1.11847		-25.5237		-104.126		299	6.087958

1.11774		68.4536		-82.0087		299	5.917669

1.11658		-104.569		-18.5891		299	3.375156

1.11782		-82.7394		67.6355		299	6.466315

1.1175		71.1748		79.491		299	4.155855

1.11669		106.158		4.81249		299	6.853556

1.11654		83.3557		65.7907		299	3.876813

1.11659		61.901		-86.3127		299	1.891528

1.11672		89.6028		-57.1678		299	2.873756

1.11723		-95.5882		-47.0785		299	1.341117

1.117		105.623		-13.0912		299	5.231183

1.11615		-85.4301		-62.7207		299	1.537424

1.1152		30.0047		101.124		299	5.267402

1.11642		33.2998		-100.766		299	2.305778

1.11555		75.7646		73.6584		299	1.658653

1.1158		105.753		3.02913		299	6.412155

1.11473		-93.4993		48.2888		299	1.728126

1.11539		-62.6645		-84.9749		299	3.353489

1.11488		-97.5743		-39.6311		299	3.897196

1.1147		-27.7399		101.495		299	3.058934

1.11483		-9.05492		-104.895		299	7.250399

1.11586		-96.6051		-43.2105		299	4.199932

1.11604		87.6586		-59.4623		299	6.257659

1.11595		-104.521		16.8961		299	3.984973

1.1158		-63.3501		84.7391		299	3.325966

1.11488		88.4742		57.1208		299	1.834019

1.11576		101.713		-29.0421		299	3.043456

1.11575		105.121		-11.7376		299	5.219857

1.11487		56.0133		89.1737		299	3.699218

1.11486		-2.48705		105.273		299	4.990539

1.11514		60.6139		-86.2904		299	3.148729

1.11523		-99.0579		-36.2941		299	6.082421

1.11481		54.8299		89.8722		299	4.058844

1.11586		-38.5615		-98.5568		299	4.343174

1.11619		52.4392		92.1278		299	4.792193

1.11637		-72.335		77.6187		299	1.572159

1.11462		-58.8005		87.2051		299	1.836319

1.1151		33.078		100.104		299	5.063404

1.11499		-30.2174		-100.947		299	3.197644

1.1146		85.5443		61.1737		299	6.968407

1.11496		95.6985		44.0611		299	6.914555

1.11571		11.8813		-105.083		299	7.266138

1.11607		-105.915		-2.3638		299	2.209133

1.11457		95.3683		-44.2899		299	5.451560

1.1153		-105.448		-4.25148		299	7.278186

1.11472		-50.6667		92.2298		299	2.938260

1.11648		102.478		27.7022		299	3.108781

1.11586		-81.2643		-67.7945		299	3.665469

1.11611		-91.1671		-54.0086		299	4.340485

1.11547		-52.2652		-91.789		299	7.259727

1.11504		-90.1687		54.5762		299	3.092363

1.11574		-103.205		23.1317		299	3.047062

1.11557		52.6919		91.6016		299	4.966281

1.11558		-83.9465		64.1975		299	2.365691

1.11569		48.7101		-93.8555		299	6.820131

1.11512		-103.891		-18.014		299	2.765984

1.11538		102.975		-23.2881		299	4.206735

1.11628		-93.5677		49.9188		299	2.303954

1.11626		97.6065		41.4524		299	2.849169

1.11526		100.013		33.6242		299	1.548077

1.1145		-78.9492		69.393		299	3.524351

1.11546		-89.6307		55.8693		299	4.902186

1.11555		99.0164		-36.8981		299	1.755462

1.11529		84.1629		63.6683		299	6.648524

1.11615		72.4582		-77.348		299	4.776660

1.11459		-74.6506		74.0706		299	5.343086

1.11623		60.2987		-87.2075		299	2.914344

1.11633		11.4245		105.46		299	5.346558

1.11625		-18.7435		-104.365		299	2.607119

1.1163		-98.1624		40.1685		299	4.134280

1.11646		-105.902		7.1896		299	5.994428

1.11566		89.8028		55.795		299	4.277153

1.11492		104.714		-11.4026		299	2.525435

1.11598		100.027		34.7672		299	3.977400

1.11561		101.521		29.4151		299	3.521209

1.11608		26.6143		102.548		299	2.561969

1.11494		66.3515		-81.8222		299	4.819041

1.11506		-100.487		31.8315		299	2.554417

1.11508		90.0394		-54.827		299	2.263019

1.11584		47.1846		94.7188		299	6.768228

